"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2023-06-14 10:12:20"
"Duration = 56.01:30:02"
"Readings = 8074"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005044"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-14_1005044_FC"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 069e0f5d-11ae-49ee-93c7-881554027ac3"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1026748)","Specific Conductivity (µS/cm) (1026748)","Salinity (PSU) (1026748)","Resistivity (Ω⋅cm) (1026748)","Density (g/cm³) (1026748)","Total Dissolved Solids (ppt) (1026748)","RDO Concentration (mg/L) (1003326)","RDO Saturation (%Sat) (1003326)","Oxygen Partial Pressure (Torr) (1003326)","Chlorophyll-a Fluorescence (RFU) (1007122)","pH (pH) (982931)","pH mV (mV) (982931)","ORP (mV) (982931)","Temperature (°C) (1005044)","External Voltage (V) (1005044)","Battery Capacity (%) (1005044)","Barometric Pressure (mm Hg) (1005044)"
"2023-06-14 21:22:20","38972.98","44854.87","29.22047","25.6588","1.020821","29.15567","7.989015","101.4902","140.6185","0.6404736","7.976321","-55.97591","124.6015","18.13447","0","92","754.8497"
"2023-06-14 21:32:20","38936.67","44841.35","29.20926","25.68273","1.020819","29.14688","7.972265","101.2151","140.2426","0.3391913","7.97489","-55.8877","132.3907","18.1058","0","92","754.8497"
"2023-06-14 21:42:20","38948.2","44853.76","29.2183","25.67513","1.020826","29.15495","7.938819","100.7977","139.6641","0.7378949","7.972783","-55.76611","140.7544","18.10667","0","92","754.8497"
"2023-06-14 21:52:20","38941.34","44845.08","29.21204","25.67965","1.020821","29.1493","7.890038","100.176","138.8025","0.528056","7.967458","-55.45855","142.3875","18.10746","0","92","754.8497"
"2023-06-14 22:02:20","38920.13","44843.99","29.21008","25.69364","1.020825","29.1486","7.841352","99.51182","137.8866","0.7116017","7.962296","-55.15575","138.3821","18.08381","0","92","754.8497"
"2023-06-14 22:12:20","38943.91","44866.12","29.22638","25.67795","1.020836","29.16298","7.76892","98.6122","136.6391","0.5318182","7.955678","-54.77428","134.2217","18.08915","0","92","754.8497"
"2023-06-14 22:22:20","38940.93","44853.83","29.21792","25.67992","1.020828","29.15499","7.664168","97.29428","134.8113","0.3951022","7.941828","-53.97558","132.4145","18.09811","0","92","754.8497"
"2023-06-14 22:32:20","38938.83","44852.02","29.21658","25.68131","1.020827","29.15381","7.563067","96.00902","133.0306","0.2766712","7.931599","-53.3843","130.8958","18.0975","0","92","754.8497"
"2023-06-14 22:42:20","38930.37","44852.7","29.21655","25.68689","1.020829","29.15425","7.456476","94.63673","131.131","0.1954845","7.917687","-52.57845","125.4956","18.08694","0","92","754.8497"
"2023-06-14 22:52:20","38918.14","44853.66","29.21648","25.69496","1.020833","29.15488","7.27617","92.32137","127.9253","0.1030809","7.889513","-50.94767","124.0484","18.07169","0","92","754.8497"
"2023-06-14 23:02:20","38912.89","44865.51","29.22417","25.69843","1.020843","29.16258","7.072756","89.71336","124.3145","0.04232791","7.865636","-49.56484","122.0934","18.05356","0","92","754.8497"
"2023-06-14 23:12:20","38884.48","44855.62","29.21585","25.7172","1.020842","29.15615","6.883474","87.26936","120.9316","0.04921865","7.832321","-47.63603","119.3396","18.03041","0","92","754.8497"
"2023-06-14 23:22:20","38840.88","44826","29.19335","25.74607","1.02083","29.1369","6.781702","85.93298","119.083","2.228291","7.814387","-46.59653","122.3819","18.00949","0","92","754.8497"
"2023-06-14 23:32:20","38805.72","44822.17","29.18871","25.7694","1.020835","29.13441","6.566672","83.14661","115.2274","1.194877","7.773423","-44.22426","118.9725","17.97229","0","92","754.8497"
"2023-06-14 23:42:20","38796.95","44826.98","29.19143","25.77522","1.020841","29.13754","6.425629","81.33849","112.7239","0.04222636","7.753155","-43.05124","115.1077","17.95718","0","92","754.8497"
"2023-06-14 23:52:20","38754.76","44800.26","29.17096","25.80328","1.020831","29.12017","6.258614","79.18082","109.7369","0.04416732","7.720313","-41.15105","110.3322","17.9349","0","92","754.8497"
"2023-06-15 00:02:20","38699.06","44753.11","29.13595","25.84042","1.020808","29.08953","6.041265","76.38923","105.8704","0.0422411","7.667351","-38.08975","108.5035","17.91745","0","92","754.8497"
"2023-06-15 00:12:20","38585.15","44582.01","29.0141","25.91671","1.020705","28.97831","5.875811","74.29984","102.9693","0.04488292","7.644847","-36.79514","106.713","17.95743","0","92","754.8497"
"2023-06-15 00:22:20","38367.93","44284.51","28.80127","26.06343","1.020532","28.78493","5.71411","72.22883","100.0929","0.03510591","7.589278","-33.59079","101.5894","18.00504","0","92","754.8497"
"2023-06-15 00:32:20","37960.63","43737.68","28.4101","26.34308","1.020214","28.42949","5.609952","70.85413","98.17753","0.03458219","7.552978","-31.50225","100.8121","18.08461","0","92","754.8497"
"2023-06-15 00:42:20","37525.6","43172.98","28.00606","26.64848","1.01989","28.06244","5.511102","69.52621","96.32899","0.03744991","7.50616","-28.80335","97.75798","18.1514","0","92","754.8497"
"2023-06-15 00:52:20","36938.33","42427.95","27.47338","27.07215","1.019466","27.57817","5.406499","68.08637","94.32473","0.03877699","7.467516","-26.57652","100.042","18.22582","0","92","754.8497"
"2023-06-15 01:02:20","36405.68","41752.45","26.99154","27.46824","1.019082","27.13909","5.293933","66.56542","92.2091","0.03859745","7.432487","-24.55711","101.0386","18.29535","0","92","754.8497"
"2023-06-15 01:12:20","35783.83","40963.18","26.42996","27.94558","1.018634","26.62607","5.169121","64.88334","89.86878","0.04306714","7.390447","-22.1324","101.668","18.38015","0","92","754.8497"
"2023-06-15 01:22:20","35294.64","40348.78","25.99356","28.33291","1.018287","26.22671","5.093488","63.84301","88.42049","0.0394223","7.361851","-20.48254","102.2879","18.44182","0","92","754.8497"
"2023-06-15 01:32:20","34991.37","39962.32","25.71977","28.57847","1.018068","25.97551","5.00124","62.63891","86.74753","0.03858231","7.340371","-19.24276","101.6275","18.48739","0","92","754.8497"
"2023-06-15 01:42:20","34656.23","39557.16","25.43221","28.85484","1.017842","25.71215","4.942491","61.82757","85.6209","0.04073694","7.315047","-17.77887","100.2542","18.51337","0","92","754.8497"
"2023-06-15 01:52:20","34540.88","39426.22","25.33901","28.9512","1.017772","25.62704","4.867112","60.84967","84.26675","0.04423964","7.301865","-17.01593","100.1779","18.51252","0","92","754.8497"
"2023-06-15 02:02:20","34364.34","39234.28","25.20207","29.09993","1.01767","25.50228","4.791725","59.84541","82.87729","0.0385993","7.283542","-15.95497","102.6408","18.50133","0","92","754.8497"
"2023-06-15 02:12:20","34266.06","39137.69","25.13271","29.18339","1.017621","25.4395","4.72532","58.97077","81.66807","0.04294515","7.271735","-15.27071","103.9092","18.48303","0","92","754.8497"
"2023-06-15 02:22:20","34140.5","39014.59","25.04433","29.29073","1.01756","25.35949","4.625769","57.67161","79.87141","0.04383892","7.257294","-14.43386","112.7235","18.45916","0","92","754.8497"
