#,Date-Time (EDT),Temperature   (°C),Started Offset,Button Down,Button Up,End of File
6075,10/7/2024 15:59,19.914,,,,
6076,10/7/2024 16:09,19.914,,,,
6077,10/7/2024 16:19,19.924,,,,
6078,10/7/2024 16:29,19.935,,,,
6079,10/7/2024 16:39,19.967,,,,
6080,10/7/2024 16:49,19.967,,,,
6081,10/7/2024 16:59,19.957,,,,
6082,10/7/2024 17:09,19.967,,,,
6083,10/7/2024 17:19,19.967,,,,
6084,10/7/2024 17:29,19.967,,,,
6085,10/7/2024 17:39,19.946,,,,
6086,10/7/2024 17:49,19.935,,,,
6087,10/7/2024 17:59,19.924,,,,
6088,10/7/2024 18:09,19.903,,,,
6089,10/7/2024 18:19,19.882,,,,
6090,10/7/2024 18:29,19.86,,,,
6091,10/7/2024 18:39,19.839,,,,
6092,10/7/2024 18:49,19.796,,,,
6093,10/7/2024 18:59,19.764,,,,
6094,10/7/2024 19:09,19.71,,,,
6095,10/7/2024 19:19,19.678,,,,
6096,10/7/2024 19:29,19.656,,,,
6097,10/7/2024 19:39,19.624,,,,
6098,10/7/2024 19:49,19.592,,,,
6099,10/7/2024 19:59,19.549,,,,
6100,10/7/2024 20:09,19.474,,,,
6101,10/7/2024 20:19,19.399,,,,
6102,10/7/2024 20:29,19.335,,,,
6103,10/7/2024 20:39,19.27,,,,
6104,10/7/2024 20:49,19.163,,,,
6105,10/7/2024 20:59,19.066,,,,
6106,10/7/2024 21:09,18.959,,,,
6107,10/7/2024 21:19,18.906,,,,
6108,10/7/2024 21:29,18.745,,,,
6109,10/7/2024 21:39,18.584,,,,
6110,10/7/2024 21:49,18.466,,,,
6111,10/7/2024 21:59,18.648,,,,
6112,10/7/2024 22:09,18.852,,,,
6113,10/7/2024 22:19,19.302,,,,
6114,10/7/2024 22:29,19.367,,,,
6115,10/7/2024 22:39,19.377,,,,
6116,10/7/2024 22:49,19.377,,,,
6117,10/7/2024 22:59,19.388,,,,
6118,10/7/2024 23:09,19.388,,,,
6119,10/7/2024 23:19,19.388,,,,
6120,10/7/2024 23:29,19.399,,,,
6121,10/7/2024 23:39,19.41,,,,
6122,10/7/2024 23:49,19.42,,,,
6123,10/7/2024 23:59,19.388,,,,
6124,10/8/2024 0:09,19.367,,,,
6125,10/8/2024 0:19,19.324,,,,
6126,10/8/2024 0:29,19.313,,,,
6127,10/8/2024 0:39,19.324,,,,
6128,10/8/2024 0:49,19.335,,,,
6129,10/8/2024 0:59,19.345,,,,
6130,10/8/2024 1:09,19.367,,,,
6131,10/8/2024 1:19,19.367,,,,
6132,10/8/2024 1:29,19.367,,,,
6133,10/8/2024 1:39,19.367,,,,
6134,10/8/2024 1:49,19.367,,,,
6135,10/8/2024 1:59,19.367,,,,
6136,10/8/2024 2:09,19.377,,,,
6137,10/8/2024 2:19,19.367,,,,
6138,10/8/2024 2:29,19.345,,,,
6139,10/8/2024 2:39,19.335,,,,
6140,10/8/2024 2:49,19.345,,,,
6141,10/8/2024 2:59,19.335,,,,
6142,10/8/2024 3:09,19.335,,,,
6143,10/8/2024 3:19,19.324,,,,
6144,10/8/2024 3:29,19.302,,,,
6145,10/8/2024 3:39,19.281,,,,
6146,10/8/2024 3:49,19.281,,,,
6147,10/8/2024 3:59,19.26,,,,
6148,10/8/2024 4:09,19.238,,,,
6149,10/8/2024 4:19,19.195,,,,
6150,10/8/2024 4:29,19.163,,,,
6151,10/8/2024 4:39,19.12,,,,
6152,10/8/2024 4:49,19.12,,,,
6153,10/8/2024 4:59,19.109,,,,
6154,10/8/2024 5:09,19.024,,,,
6155,10/8/2024 5:19,18.959,,,,
6156,10/8/2024 5:29,18.873,,,,
6157,10/8/2024 5:39,18.788,,,,
6158,10/8/2024 5:49,18.777,,,,
6159,10/8/2024 5:59,18.734,,,,
6160,10/8/2024 6:09,18.67,,,,
6161,10/8/2024 6:19,18.627,,,,
6162,10/8/2024 6:29,18.562,,,,
6163,10/8/2024 6:39,18.477,,,,
6164,10/8/2024 6:49,18.38,,,,
6165,10/8/2024 6:59,18.273,,,,
6166,10/8/2024 7:09,18.166,,,,
6167,10/8/2024 7:19,18.069,,,,
6168,10/8/2024 7:29,17.972,,,,
6169,10/8/2024 7:39,17.876,,,,
6170,10/8/2024 7:49,17.812,,,,
6171,10/8/2024 7:59,17.747,,,,
6172,10/8/2024 8:09,17.661,,,,
6173,10/8/2024 8:19,17.554,,,,
6174,10/8/2024 8:29,17.458,,,,
6175,10/8/2024 8:39,17.372,,,,
6176,10/8/2024 8:49,17.35,,,,
6177,10/8/2024 8:59,17.35,,,,
6178,10/8/2024 9:09,17.361,,,,
6179,10/8/2024 9:19,17.383,,,,
6180,10/8/2024 9:29,17.404,,,,
6181,10/8/2024 9:39,17.404,,,,
6182,10/8/2024 9:49,17.297,,,,
6183,10/8/2024 9:59,17.383,,,,
6184,10/8/2024 10:09,18.069,,,,
6185,10/8/2024 10:19,18.477,,,,
6186,10/8/2024 10:29,18.637,,,,
6187,10/8/2024 10:39,18.766,,,,
6188,10/8/2024 10:49,18.906,,,,
6189,10/8/2024 10:59,18.927,,,,
6190,10/8/2024 11:09,18.991,,,,
6191,10/8/2024 11:19,19.077,,,,
6192,10/8/2024 11:29,19.142,,,,
6193,10/8/2024 11:39,19.195,,,,
6194,10/8/2024 11:49,19.238,,,,
6195,10/8/2024 11:59,19.302,,,,
6196,10/8/2024 12:09,19.345,,,,
6197,10/8/2024 12:19,19.367,,,,
6198,10/8/2024 12:29,19.42,,,,
6199,10/8/2024 12:39,19.453,,,,
6200,10/8/2024 12:49,19.453,,,,
6201,10/8/2024 12:59,19.442,,,,
6202,10/8/2024 13:09,19.431,,,,
6203,10/8/2024 13:19,19.453,,,,
6204,10/8/2024 13:29,19.474,,,,
6205,10/8/2024 13:39,19.485,,,,
6206,10/8/2024 13:49,19.453,,,,
6207,10/8/2024 13:59,19.453,,,,
6208,10/8/2024 14:09,19.463,,,,
6209,10/8/2024 14:19,19.474,,,,
6210,10/8/2024 14:29,19.485,,,,
6211,10/8/2024 14:39,19.485,,,,
6212,10/8/2024 14:49,19.495,,,,
6213,10/8/2024 14:59,19.506,,,,
6214,10/8/2024 15:09,19.495,,,,
6215,10/8/2024 15:19,19.517,,,,
6216,10/8/2024 15:29,19.538,,,,
6217,10/8/2024 15:39,19.538,,,,
6218,10/8/2024 15:49,19.56,,,,
6219,10/8/2024 15:59,19.538,,,,
6220,10/8/2024 16:09,19.528,,,,
6221,10/8/2024 16:19,19.506,,,,
6222,10/8/2024 16:29,19.538,,,,
6223,10/8/2024 16:39,19.571,,,,
6224,10/8/2024 16:49,19.56,,,,
6225,10/8/2024 16:59,19.549,,,,
6226,10/8/2024 17:09,19.538,,,,
6227,10/8/2024 17:19,19.56,,,,
6228,10/8/2024 17:29,19.592,,,,
6229,10/8/2024 17:39,19.592,,,,
6230,10/8/2024 17:49,19.624,,,,
6231,10/8/2024 17:59,19.624,,,,
6232,10/8/2024 18:09,19.646,,,,
6233,10/8/2024 18:19,19.656,,,,
6234,10/8/2024 18:29,19.646,,,,
6235,10/8/2024 18:39,19.646,,,,
6236,10/8/2024 18:49,19.624,,,,
6237,10/8/2024 18:59,19.613,,,,
6238,10/8/2024 19:09,19.592,,,,
6239,10/8/2024 19:19,19.581,,,,
6240,10/8/2024 19:29,19.571,,,,
6241,10/8/2024 19:39,19.549,,,,
6242,10/8/2024 19:49,19.538,,,,
6243,10/8/2024 19:59,19.517,,,,
6244,10/8/2024 20:09,19.485,,,,
6245,10/8/2024 20:19,19.41,,,,
6246,10/8/2024 20:29,19.335,,,,
6247,10/8/2024 20:39,19.249,,,,
6248,10/8/2024 20:49,19.206,,,,
6249,10/8/2024 20:59,19.152,,,,
6250,10/8/2024 21:09,19.109,,,,
6251,10/8/2024 21:19,19.077,,,,
6252,10/8/2024 21:29,18.991,,,,
6253,10/8/2024 21:39,18.906,,,,
6254,10/8/2024 21:49,18.863,,,,
6255,10/8/2024 21:59,18.788,,,,
6256,10/8/2024 22:09,18.755,,,,
6257,10/8/2024 22:19,18.67,,,,
6258,10/8/2024 22:29,18.584,,,,
6259,10/8/2024 22:39,18.595,,,,
6260,10/8/2024 22:49,18.67,,,,
6261,10/8/2024 22:59,18.82,,,,
6262,10/8/2024 23:09,19.174,,,,
6263,10/8/2024 23:19,19.302,,,,
6264,10/8/2024 23:29,19.335,,,,
6265,10/8/2024 23:39,19.356,,,,
6266,10/8/2024 23:49,19.324,,,,
6267,10/8/2024 23:59,19.281,,,,
6268,10/9/2024 0:09,19.249,,,,
6269,10/9/2024 0:19,19.27,,,,
6270,10/9/2024 0:29,19.27,,,,
6271,10/9/2024 0:39,19.27,,,,
6272,10/9/2024 0:49,19.26,,,,
6273,10/9/2024 0:59,19.27,,,,
6274,10/9/2024 1:09,19.27,,,,
6275,10/9/2024 1:19,19.281,,,,
6276,10/9/2024 1:29,19.292,,,,
6277,10/9/2024 1:39,19.302,,,,
6278,10/9/2024 1:49,19.302,,,,
6279,10/9/2024 1:59,19.292,,,,
6280,10/9/2024 2:09,19.281,,,,
6281,10/9/2024 2:19,19.281,,,,
6282,10/9/2024 2:29,19.27,,,,
6283,10/9/2024 2:39,19.249,,,,
6284,10/9/2024 2:49,19.238,,,,
6285,10/9/2024 2:59,19.238,,,,
6286,10/9/2024 3:09,19.206,,,,
6287,10/9/2024 3:19,19.206,,,,
6288,10/9/2024 3:29,19.184,,,,
6289,10/9/2024 3:39,19.163,,,,
6290,10/9/2024 3:49,19.142,,,,
6291,10/9/2024 3:59,19.131,,,,
6292,10/9/2024 4:09,19.12,,,,
6293,10/9/2024 4:19,19.109,,,,
6294,10/9/2024 4:29,19.12,,,,
6295,10/9/2024 4:39,19.12,,,,
6296,10/9/2024 4:49,19.077,,,,
6297,10/9/2024 4:59,19.045,,,,
6298,10/9/2024 5:09,19.045,,,,
6299,10/9/2024 5:19,19.045,,,,
6300,10/9/2024 5:29,19.002,,,,
6301,10/9/2024 5:39,18.991,,,,
6302,10/9/2024 5:49,18.981,,,,
6303,10/9/2024 5:59,18.959,,,,
6304,10/9/2024 6:09,18.906,,,,
6305,10/9/2024 6:19,18.798,,,,
6306,10/9/2024 6:29,18.723,,,,
6307,10/9/2024 6:39,18.68,,,,
6308,10/9/2024 6:49,18.648,,,,
6309,10/9/2024 6:59,18.627,,,,
6310,10/9/2024 7:09,18.605,,,,
6311,10/9/2024 7:19,18.573,,,,
6312,10/9/2024 7:29,18.53,,,,
6313,10/9/2024 7:39,18.466,,,,
6314,10/9/2024 7:49,18.401,,,,
6315,10/9/2024 7:59,18.326,,,,
6316,10/9/2024 8:09,18.251,,,,
6317,10/9/2024 8:19,18.166,,,,
6318,10/9/2024 8:29,18.069,,,,
6319,10/9/2024 8:39,18.005,,,,
6320,10/9/2024 8:49,17.94,,,,
6321,10/9/2024 8:59,17.887,,,,
6322,10/9/2024 9:09,17.822,,,,
6323,10/9/2024 9:19,17.833,,,,
6324,10/9/2024 9:29,17.855,,,,
6325,10/9/2024 9:39,17.833,,,,
6326,10/9/2024 9:49,17.812,,,,
6327,10/9/2024 9:59,17.779,,,,
6328,10/9/2024 10:09,17.79,,,,
6329,10/9/2024 10:19,17.876,,,,
6330,10/9/2024 10:29,17.833,,,,
6331,10/9/2024 10:39,17.812,,,,
6332,10/9/2024 10:49,17.897,,,,
6333,10/9/2024 10:59,17.951,,,,
6334,10/9/2024 11:09,18.337,,,,
6335,10/9/2024 11:19,18.466,,,,
6336,10/9/2024 11:29,18.584,,,,
6337,10/9/2024 11:39,18.702,,,,
6338,10/9/2024 11:49,18.798,,,,
6339,10/9/2024 11:59,18.906,,,,
6340,10/9/2024 12:09,18.991,,,,
6341,10/9/2024 12:19,19.013,,,,
6342,10/9/2024 12:29,19.034,,,,
6343,10/9/2024 12:39,19.056,,,,
6344,10/9/2024 12:49,19.099,,,,
6345,10/9/2024 12:59,19.131,,,,
6346,10/9/2024 13:09,19.174,,,,
6347,10/9/2024 13:19,19.206,,,,
6348,10/9/2024 13:29,19.217,,,,
6349,10/9/2024 13:39,19.217,,,,
6350,10/9/2024 13:49,19.227,,,,
6351,10/9/2024 13:59,19.227,,,,
6352,10/9/2024 14:09,19.217,,,,
6353,10/9/2024 14:19,19.227,,,,
6354,10/9/2024 14:29,19.249,,,,
6355,10/9/2024 14:39,19.26,,,,
6356,10/9/2024 14:49,19.26,,,,
6357,10/9/2024 14:59,19.27,,,,
6358,10/9/2024 15:09,19.302,,,,
6359,10/9/2024 15:19,19.324,,,,
6360,10/9/2024 15:29,19.335,,,,
6361,10/9/2024 15:39,19.345,,,,
6362,10/9/2024 15:49,19.345,,,,
6363,10/9/2024 15:59,19.335,,,,
6364,10/9/2024 16:09,19.335,,,,
6365,10/9/2024 16:19,19.335,,,,
6366,10/9/2024 16:29,19.313,,,,
6367,10/9/2024 16:39,19.313,,,,
6368,10/9/2024 16:49,19.313,,,,
6369,10/9/2024 16:59,19.313,,,,
6370,10/9/2024 17:09,19.302,,,,
6371,10/9/2024 17:19,19.302,,,,
6372,10/9/2024 17:29,19.313,,,,
6373,10/9/2024 17:39,19.313,,,,
6374,10/9/2024 17:49,19.281,,,,
6375,10/9/2024 17:59,19.249,,,,
6376,10/9/2024 18:09,19.249,,,,
6377,10/9/2024 18:19,19.238,,,,
6378,10/9/2024 18:29,19.238,,,,
6379,10/9/2024 18:39,19.217,,,,
6380,10/9/2024 18:49,19.163,,,,
6381,10/9/2024 18:59,19.12,,,,
6382,10/9/2024 19:09,19.099,,,,
6383,10/9/2024 19:19,19.077,,,,
6384,10/9/2024 19:29,19.066,,,,
6385,10/9/2024 19:39,19.045,,,,
6386,10/9/2024 19:49,19.024,,,,
6387,10/9/2024 19:59,19.013,,,,
6388,10/9/2024 20:09,18.991,,,,
6389,10/9/2024 20:19,18.959,,,,
6390,10/9/2024 20:29,18.938,,,,
6391,10/9/2024 20:39,18.906,,,,
6392,10/9/2024 20:49,18.884,,,,
6393,10/9/2024 20:59,18.841,,,,
6394,10/9/2024 21:09,18.766,,,,
6395,10/9/2024 21:19,18.691,,,,
6396,10/9/2024 21:29,18.584,,,,
6397,10/9/2024 21:39,18.519,,,,
6398,10/9/2024 21:49,18.455,,,,
6399,10/9/2024 21:59,18.412,,,,
6400,10/9/2024 22:09,18.38,,,,
6401,10/9/2024 22:19,18.326,,,,
6402,10/9/2024 22:29,18.198,,,,
6403,10/9/2024 22:39,18.176,,,,
6404,10/9/2024 22:49,18.09,,,,
6405,10/9/2024 22:59,18.026,,,,
6406,10/9/2024 23:09,17.951,,,,
6407,10/9/2024 23:19,17.812,,,,
6408,10/9/2024 23:29,17.726,,,,
6409,10/9/2024 23:39,17.661,,,,
6410,10/9/2024 23:49,17.812,,,,
6411,10/9/2024 23:59,17.93,,,,
6412,10/10/2024 0:09,18.359,,,,
6413,10/10/2024 0:19,18.562,,,,
6414,10/10/2024 0:29,18.627,,,,
6415,10/10/2024 0:39,18.67,,,,
6416,10/10/2024 0:49,18.637,,,,
6417,10/10/2024 0:59,18.67,,,,
6418,10/10/2024 1:09,18.648,,,,
6419,10/10/2024 1:19,18.67,,,,
6420,10/10/2024 1:29,18.68,,,,
6421,10/10/2024 1:39,18.616,,,,
6422,10/10/2024 1:49,18.584,,,,
6423,10/10/2024 1:59,18.573,,,,
6424,10/10/2024 2:09,18.573,,,,
6425,10/10/2024 2:19,18.562,,,,
6426,10/10/2024 2:29,18.541,,,,
6427,10/10/2024 2:39,18.562,,,,
6428,10/10/2024 2:49,18.552,,,,
6429,10/10/2024 2:59,18.53,,,,
6430,10/10/2024 3:09,18.498,,,,
6431,10/10/2024 3:19,18.519,,,,
6432,10/10/2024 3:29,18.519,,,,
6433,10/10/2024 3:39,18.498,,,,
6434,10/10/2024 3:49,18.519,,,,
6435,10/10/2024 3:59,18.53,,,,
6436,10/10/2024 4:09,18.519,,,,
6437,10/10/2024 4:19,18.509,,,,
6438,10/10/2024 4:29,18.53,,,,
6439,10/10/2024 4:39,18.519,,,,
6440,10/10/2024 4:49,18.487,,,,
6441,10/10/2024 4:59,18.466,,,,
6442,10/10/2024 5:09,18.455,,,,
6443,10/10/2024 5:19,18.444,,,,
6444,10/10/2024 5:29,18.444,,,,
6445,10/10/2024 5:39,18.423,,,,
6446,10/10/2024 5:49,18.391,,,,
6447,10/10/2024 5:59,18.326,,,,
6448,10/10/2024 6:09,18.294,,,,
6449,10/10/2024 6:19,18.262,,,,
6450,10/10/2024 6:29,18.241,,,,
6451,10/10/2024 6:39,18.198,,,,
6452,10/10/2024 6:49,18.123,,,,
6453,10/10/2024 6:59,18.09,,,,
6454,10/10/2024 7:09,18.005,,,,
6455,10/10/2024 7:19,17.897,,,,
6456,10/10/2024 7:29,17.812,,,,
6457,10/10/2024 7:39,17.704,,,,
6458,10/10/2024 7:49,17.608,,,,
6459,10/10/2024 7:59,17.501,,,,
6460,10/10/2024 8:09,17.404,,,,
6461,10/10/2024 8:19,17.318,,,,
6462,10/10/2024 8:29,17.254,,,,
6463,10/10/2024 8:39,17.179,,,,
6464,10/10/2024 8:49,17.093,,,,
6465,10/10/2024 8:59,17.007,,,,
6466,10/10/2024 9:09,16.954,,,,
6467,10/10/2024 9:19,16.879,,,,
6468,10/10/2024 9:29,16.836,,,,
6469,10/10/2024 9:39,16.761,,,,
6470,10/10/2024 9:49,16.728,,,,
6471,10/10/2024 9:59,16.685,,,,
6472,10/10/2024 10:09,16.707,,,,
6473,10/10/2024 10:19,16.771,,,,
6474,10/10/2024 10:29,16.868,,,,
6475,10/10/2024 10:39,16.846,,,,
6476,10/10/2024 10:49,16.889,,,,
6477,10/10/2024 10:59,16.943,,,,
6478,10/10/2024 11:09,16.986,,,,
6479,10/10/2024 11:19,16.921,,,,
6480,10/10/2024 11:29,16.879,,,,
6481,10/10/2024 11:39,16.836,,,,
6482,10/10/2024 11:49,16.889,,,,
6483,10/10/2024 11:59,17.243,,,,
6484,10/10/2024 12:09,17.49,,,,
6485,10/10/2024 12:19,17.661,,,,
6486,10/10/2024 12:29,17.683,,,,
6487,10/10/2024 12:39,17.726,,,,
6488,10/10/2024 12:49,17.801,,,,
6489,10/10/2024 12:59,17.94,,,,
6490,10/10/2024 13:09,17.994,,,,
6491,10/10/2024 13:19,18.037,,,,
6492,10/10/2024 13:29,18.144,,,,
6493,10/10/2024 13:39,18.23,,,,
6494,10/10/2024 13:49,18.284,,,,
6495,10/10/2024 13:59,18.359,,,,
6496,10/10/2024 14:09,18.487,,,,
6497,10/10/2024 14:19,18.584,,,,
6498,10/10/2024 14:29,18.659,,,,
6499,10/10/2024 14:39,18.702,,,,
6500,10/10/2024 14:49,18.723,,,,
6501,10/10/2024 14:59,18.723,,,,
6502,10/10/2024 15:09,18.68,,,,
6503,10/10/2024 15:19,18.659,,,,
6504,10/10/2024 15:29,18.627,,,,
6505,10/10/2024 15:39,18.648,,,,
6506,10/10/2024 15:49,18.627,,,,
6507,10/10/2024 15:59,18.616,,,,
6508,10/10/2024 16:09,18.595,,,,
6509,10/10/2024 16:19,18.605,,,,
6510,10/10/2024 16:29,18.616,,,,
6511,10/10/2024 16:39,18.616,,,,
6512,10/10/2024 16:49,18.605,,,,
6513,10/10/2024 16:59,18.595,,,,
6514,10/10/2024 17:09,18.595,,,,
6515,10/10/2024 17:19,18.573,,,,
6516,10/10/2024 17:29,18.552,,,,
6517,10/10/2024 17:39,18.519,,,,
6518,10/10/2024 17:49,18.509,,,,
6519,10/10/2024 17:59,18.509,,,,
6520,10/10/2024 18:09,18.498,,,,
6521,10/10/2024 18:19,18.487,,,,
6522,10/10/2024 18:29,18.487,,,,
6523,10/10/2024 18:39,18.477,,,,
6524,10/10/2024 18:49,18.455,,,,
6525,10/10/2024 18:59,18.412,,,,
6526,10/10/2024 19:09,18.369,,,,
6527,10/10/2024 19:19,18.348,,,,
6528,10/10/2024 19:29,18.305,,,,
6529,10/10/2024 19:39,18.273,,,,
6530,10/10/2024 19:49,18.241,,,,
6531,10/10/2024 19:59,18.208,,,,
6532,10/10/2024 20:09,18.187,,,,
6533,10/10/2024 20:19,18.187,,,,
6534,10/10/2024 20:29,18.155,,,,
6535,10/10/2024 20:39,18.123,,,,
6536,10/10/2024 20:49,18.069,,,,
6537,10/10/2024 20:59,18.015,,,,
6538,10/10/2024 21:09,17.951,,,,
6539,10/10/2024 21:19,17.897,,,,
6540,10/10/2024 21:29,17.833,,,,
6541,10/10/2024 21:39,17.779,,,,
6542,10/10/2024 21:49,17.704,,,,
6543,10/10/2024 21:59,17.629,,,,
6544,10/10/2024 22:09,17.533,,,,
6545,10/10/2024 22:19,17.404,,,,
6546,10/10/2024 22:29,17.265,,,,
6547,10/10/2024 22:39,17.179,,,,
6548,10/10/2024 22:49,17.093,,,,
6549,10/10/2024 22:59,16.986,,,,
6550,10/10/2024 23:09,16.943,,,,
6551,10/10/2024 23:19,16.857,,,,
6552,10/10/2024 23:29,16.771,,,,
6553,10/10/2024 23:39,16.707,,,,
6554,10/10/2024 23:49,16.6,,,,
6555,10/10/2024 23:59,16.299,,,,
6556,10/11/2024 0:09,16.299,,,,
6557,10/11/2024 0:19,16.117,,,,
6558,10/11/2024 0:29,16.053,,,,
6559,10/11/2024 0:39,16.021,,,,
6560,10/11/2024 0:49,15.999,,,,
6561,10/11/2024 0:59,16.138,,,,
6562,10/11/2024 1:09,16.224,,,,
6563,10/11/2024 1:19,16.675,,,,
6564,10/11/2024 1:29,17.318,,,,
6565,10/11/2024 1:39,17.554,,,,
6566,10/11/2024 1:49,17.64,,,,
6567,10/11/2024 1:59,17.694,,,,
6568,10/11/2024 2:09,17.758,,,,
6569,10/11/2024 2:19,17.737,,,,
6570,10/11/2024 2:29,17.758,,,,
6571,10/11/2024 2:39,17.769,,,,
6572,10/11/2024 2:49,17.726,,,,
6573,10/11/2024 2:59,17.704,,,,
6574,10/11/2024 3:09,17.683,,,,
6575,10/11/2024 3:19,17.661,,,,
6576,10/11/2024 3:29,17.64,,,,
6577,10/11/2024 3:39,17.661,,,,
6578,10/11/2024 3:49,17.64,,,,
6579,10/11/2024 3:59,17.683,,,,
6580,10/11/2024 4:09,17.586,,,,
6581,10/11/2024 4:19,17.619,,,,
6582,10/11/2024 4:29,17.661,,,,
6583,10/11/2024 4:39,17.694,,,,
6584,10/11/2024 4:49,17.726,,,,
6585,10/11/2024 4:59,17.694,,,,
6586,10/11/2024 5:09,17.694,,,,
6587,10/11/2024 5:19,17.726,,,,
6588,10/11/2024 5:29,17.715,,,,
6589,10/11/2024 5:39,17.704,,,,
6590,10/11/2024 5:49,17.694,,,,
6591,10/11/2024 5:59,17.672,,,,
6592,10/11/2024 6:09,17.661,,,,
6593,10/11/2024 6:19,17.64,,,,
6594,10/11/2024 6:29,17.608,,,,
6595,10/11/2024 6:39,17.608,,,,
6596,10/11/2024 6:49,17.554,,,,
6597,10/11/2024 6:59,17.543,,,,
6598,10/11/2024 7:09,17.511,,,,
6599,10/11/2024 7:19,17.436,,,,
6600,10/11/2024 7:29,17.393,,,,
6601,10/11/2024 7:39,17.404,,,,
6602,10/11/2024 7:49,17.372,,,,
6603,10/11/2024 7:59,17.286,,,,
6604,10/11/2024 8:09,17.254,,,,
6605,10/11/2024 8:19,17.179,,,,
6606,10/11/2024 8:29,17.104,,,,
6607,10/11/2024 8:39,17.018,,,,
6608,10/11/2024 8:49,16.921,,,,
6609,10/11/2024 8:59,16.889,,,,
6610,10/11/2024 9:09,16.868,,,,
6611,10/11/2024 9:19,16.814,,,,
6612,10/11/2024 9:29,16.771,,,,
6613,10/11/2024 9:39,16.75,,,,
6614,10/11/2024 9:49,16.75,,,,
6615,10/11/2024 9:59,16.707,,,,
6616,10/11/2024 10:09,16.664,,,,
6617,10/11/2024 10:19,16.664,,,,
6618,10/11/2024 10:29,16.632,,,,
6619,10/11/2024 10:39,16.578,,,,
6620,10/11/2024 10:49,16.6,,,,
6621,10/11/2024 10:59,16.632,,,,
6622,10/11/2024 11:09,16.696,,,,
6623,10/11/2024 11:19,16.836,,,,
6624,10/11/2024 11:29,16.997,,,,
6625,10/11/2024 11:39,16.911,,,,
6626,10/11/2024 11:49,16.964,,,,
6627,10/11/2024 11:59,17.061,,,,
6628,10/11/2024 12:09,17.147,,,,
6629,10/11/2024 12:19,17.222,,,,
6630,10/11/2024 12:29,17.436,,,,
6631,10/11/2024 12:39,17.522,,,,
6632,10/11/2024 12:49,17.565,,,,
6633,10/11/2024 12:59,17.576,,,,
6634,10/11/2024 13:09,17.49,,,,
6635,10/11/2024 13:19,17.64,,,,
6636,10/11/2024 13:29,17.608,,,,
6637,10/11/2024 13:39,17.522,,,,
6638,10/11/2024 13:49,17.468,,,,
6639,10/11/2024 13:59,17.501,,,,
6640,10/11/2024 14:09,17.619,,,,
6641,10/11/2024 14:19,17.726,,,,
6642,10/11/2024 14:29,17.79,,,,
6643,10/11/2024 14:39,17.897,,,,
6644,10/11/2024 14:49,17.93,,,,
6645,10/11/2024 14:59,17.962,,,,
6646,10/11/2024 15:09,18.015,,,,
6647,10/11/2024 15:19,18.058,,,,
6648,10/11/2024 15:29,18.101,,,,
6649,10/11/2024 15:39,18.123,,,,
6650,10/11/2024 15:49,18.123,,,,
6651,10/11/2024 15:59,18.101,,,,
6652,10/11/2024 16:09,18.101,,,,
6653,10/11/2024 16:19,18.101,,,,
6654,10/11/2024 16:29,18.101,,,,
6655,10/11/2024 16:39,18.112,,,,
6656,10/11/2024 16:49,18.123,,,,
6657,10/11/2024 16:59,18.133,,,,
6658,10/11/2024 17:09,18.155,,,,
6659,10/11/2024 17:19,18.155,,,,
6660,10/11/2024 17:29,18.155,,,,
6661,10/11/2024 17:39,18.155,,,,
6662,10/11/2024 17:49,18.155,,,,
6663,10/11/2024 17:59,18.155,,,,
6664,10/11/2024 18:09,18.144,,,,
6665,10/11/2024 18:19,18.123,,,,
6666,10/11/2024 18:29,18.112,,,,
6667,10/11/2024 18:39,18.101,,,,
6668,10/11/2024 18:49,18.101,,,,
6669,10/11/2024 18:59,18.101,,,,
6670,10/11/2024 19:09,18.08,,,,
6671,10/11/2024 19:19,18.069,,,,
6672,10/11/2024 19:29,18.048,,,,
6673,10/11/2024 19:39,18.037,,,,
6674,10/11/2024 19:49,18.015,,,,
6675,10/11/2024 19:59,18.015,,,,
6676,10/11/2024 20:09,17.983,,,,
6677,10/11/2024 20:19,17.972,,,,
6678,10/11/2024 20:29,17.972,,,,
6679,10/11/2024 20:39,17.983,,,,
6680,10/11/2024 20:49,17.951,,,,
6681,10/11/2024 20:59,17.897,,,,
6682,10/11/2024 21:09,17.855,,,,
6683,10/11/2024 21:19,17.833,,,,
6684,10/11/2024 21:29,17.833,,,,
6685,10/11/2024 21:39,17.822,,,,
6686,10/11/2024 21:49,17.812,,,,
6687,10/11/2024 21:59,17.801,,,,
6688,10/11/2024 22:09,17.758,,,,
6689,10/11/2024 22:19,17.715,,,,
6690,10/11/2024 22:29,17.661,,,,
6691,10/11/2024 22:39,17.629,,,,
6692,10/11/2024 22:49,17.586,,,,
6693,10/11/2024 22:59,17.533,,,,
6694,10/11/2024 23:09,17.458,,,,
6695,10/11/2024 23:19,17.35,,,,
6696,10/11/2024 23:29,17.297,,,,
6697,10/11/2024 23:39,17.232,,,,
6698,10/11/2024 23:49,17.211,,,,
6699,10/11/2024 23:59,17.157,,,,
6700,10/12/2024 0:09,17.104,,,,
6701,10/12/2024 0:19,17.007,,,,
6702,10/12/2024 0:29,16.954,,,,
6703,10/12/2024 0:39,16.857,,,,
6704,10/12/2024 0:49,16.739,,,,
6705,10/12/2024 0:59,16.546,,,,
6706,10/12/2024 1:09,16.514,,,,
6707,10/12/2024 1:19,16.374,,,,
6708,10/12/2024 1:29,16.439,,,,
