"Location Properties"
"Location Name = AshCreek"
"Location ID = 82862c1c-6906-4407-9675-91cd165864a7"
""
"Report Properties"
"Start Time = 2024-08-26 11:42:38"
"Duration = 55.20:00:06"
"Readings = 2681"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005261"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = ASHC_2024_SONDE5261"
"Log Type = Linear"
"Log File Number = 9"
"Log ID = 72cf1513-30bc-40ff-90c0-df10bf61485c"
"Log Wrapping Enabled = True"
"Interval = 00:30:00"
""
""
"Date Time","pH (pH) (982925)","pH mV (mV) (982925)","ORP (mV) (982925)","Actual Conductivity (µS/cm) (1026742)","Specific Conductivity (µS/cm) (1026742)","Salinity (PSU) (1026742)","Resistivity (Ω⋅cm) (1026742)","Density (g/cm³) (1026742)","Total Dissolved Solids (ppt) (1026742)","RDO Concentration (mg/L) (1003422)","RDO Saturation (%Sat) (1003422)","Oxygen Partial Pressure (Torr) (1003422)","Chlorophyll-a Fluorescence (RFU) (1005348)","Temperature (°C) (1005261)","External Voltage (V) (1005261)","Battery Capacity (%) (1005261)","Barometric Pressure (mm Hg) (1005261)"
"2024-09-06 19:42:38","7.4825287","-35.49099","421.68298","39365.227","40298.473","26.119675","25.403131","1.0169966","26.194008","3.7746937","51.348454","72.20346","0.008976664","23.78752","0.027","89","767.6374"
"2024-09-06 20:12:38","7.397505","-30.474663","427.18573","38191.363","39147.25","25.291264","26.183931","1.0163906","25.445713","2.6819658","36.268173","51.004333","0.006003002","23.721584","0.036","89","767.6374"
"2024-09-06 20:42:38","7.500799","-36.54003","424.55835","37248.957","38298.945","24.681038","26.84639","1.0159745","24.894316","4.053713","54.474426","76.62927","0.0072222943","23.564629","0.027","89","767.6374"
"2024-09-06 21:12:38","7.491325","-35.967827","427.62915","37460.98","38606.98","24.89878","26.694443","1.0161716","25.094538","2.7660904","37.139313","52.254826","0.010499122","23.445879","0.027","89","767.6374"
"2024-09-06 21:42:38","7.8541985","-57.24907","396.36774","38834.695","40328.57","26.12506","25.75017","1.0172036","26.213572","6.740605","90.52261","127.449844","0.016940417","23.0606","0.027","89","767.6374"
"2024-09-06 22:12:38","7.8626347","-57.74021","395.58093","39024.047","40544.555","26.279922","25.625225","1.0173272","26.35396","7.227836","97.11094","136.7314","0.020301362","23.03654","0.027","89","767.6374"
"2024-09-06 22:42:38","7.9160676","-60.858727","383.93658","39362.664","40982.465","26.592852","25.404785","1.0175927","26.638603","7.845062","105.39539","148.42264","0.01874111","22.930666","0.027","89","767.6374"
"2024-09-06 23:12:38","7.918417","-60.982704","379.45428","39546.246","41229.5","26.76934","25.28685","1.0177448","26.799175","7.788041","104.60873","147.33186","0.018784784","22.86249","0.018","89","767.6374"
"2024-09-06 23:42:38","7.9217253","-61.17344","379.7309","39599.31","41299.05","26.819094","25.252966","1.0177872","26.844383","7.751307","104.11325","146.63832","0.017641464","22.845186","0.018","89","767.6374"
"2024-09-07 00:12:38","7.91041","-60.5011","385.41956","39796.344","41535.98","26.9892","25.127937","1.0179261","26.998388","7.5951977","102.047485","143.73804","0.018452113","22.807192","0.018","89","767.6374"
"2024-09-07 00:42:38","7.8915257","-59.3853","391.6518","39707","41470.88","26.941313","25.184477","1.0178994","26.956072","7.3712745","98.95119","139.38478","0.0206666","22.773142","0.018","89","767.6374"
"2024-09-07 01:12:38","7.8857465","-59.03721","397.92224","39775.113","41578.34","27.017801","25.14135","1.0179691","27.02592","7.243076","97.197266","136.92429","0.019942349","22.729353","0.018","89","767.6374"
"2024-09-07 01:42:38","7.869087","-58.054924","404.33093","39653.844","41469.53","26.93866","25.218237","1.0179152","26.955194","6.9875445","93.688835","131.98668","0.023944063","22.70766","0.018","89","767.6374"
"2024-09-07 02:12:38","7.842248","-56.476593","416.69055","39743.676","41575.234","27.014626","25.161236","1.0179765","27.023901","6.7506084","90.528824","127.53794","0.017630773","22.693504","0.018","89","767.6374"
"2024-09-07 02:42:38","7.664666","-46.052933","431.69183","39655.605","41478.863","26.945166","25.217115","1.0179226","26.961262","4.2067804","56.397438","79.452614","0.019019209","22.69862","0.027","89","767.6374"
"2024-09-07 03:12:38","7.7409973","-50.525665","433.06512","39734.74","41601.31","27.032352","25.166895","1.0180016","27.040852","5.076578","68.03446","95.8545","0.012835246","22.650885","0.018","89","767.6374"
"2024-09-07 03:42:38","7.7189074","-49.2239","428.20135","39565.883","41450.574","26.922686","25.2743","1.0179274","26.942875","5.684969","76.09659","107.21898","0.018576851","22.619457","0.027","89","767.6374"
"2024-09-07 04:12:38","7.6728735","-46.510696","430.0229","39629.816","41578.81","27.01334","25.233526","1.018016","27.026226","5.1004343","68.218","96.12998","0.011620007","22.545832","0.018","89","767.6374"
"2024-09-07 04:42:38","7.6331096","-44.15512","431.78717","39064.633","41109.945","26.671091","25.598602","1.0177983","26.721464","4.837672","64.40079","90.7736","0.014600208","22.395172","0.009","89","767.6374"
"2024-09-07 05:12:38","7.6117163","-42.89627","427.92004","39137.047","41210.48","26.742786","25.551237","1.0178604","26.786812","5.089775","67.74923","95.497894","0.011821266","22.365797","0.018","89","767.6374"
"2024-09-07 05:42:38","7.5865064","-41.40854","426.47522","38773.18","40883.082","26.505087","25.791023","1.017699","26.574003","4.917809","65.290245","92.04202","0.009793406","22.298","0.018","89","767.6374"
"2024-09-07 06:12:38","7.5361714","-38.44738","428.1632","38641.227","40809.15","26.449757","25.879095","1.0176786","26.525946","4.7202754","62.55788","88.201584","0.010777999","22.21867","0.018","89","767.6374"
"2024-09-07 06:42:38","7.441287","-32.873154","435.6162","38268.21","40512.223","26.232992","26.13135","1.0175465","26.332945","3.8000758","50.191246","70.77933","0.008732425","22.09995","0.009","89","767.6374"
"2024-09-07 07:12:38","7.38149","-29.358864","438.64886","37884.754","40197.297","26.003757","26.395844","1.0174032","26.128242","3.395595","44.698376","63.044758","0.005131574","21.987968","0.018","89","767.6374"
"2024-09-07 07:42:38","7.3940816","-30.088425","437.21362","37418.4","39764.273","25.691113","26.724821","1.0171871","25.846779","3.3093798","43.42379","61.254597","0.0080444645","21.91128","0","89","767.6374"
"2024-09-07 08:12:38","7.358029","-27.9665","437.2422","36408.105","38783.176","24.98625","27.466412","1.016685","25.209064","2.9934452","39.03373","55.072247","0.008143902","21.793734","0.009","89","767.6374"
"2024-09-07 08:42:38","7.3277183","-26.183128","436.85596","35472.8","37868.914","24.331982","28.190613","1.0162182","24.614794","3.5398593","45.8938","64.76204","0.009082591","21.687233","0","89","767.6374"
"2024-09-07 09:12:38","7.3405414","-26.931763","438.23877","35289.055","37685.93","24.20143","28.337399","1.0161239","24.495855","3.1620219","40.951157","57.788906","0.0066013723","21.670088","0.009","89","767.6374"
"2024-09-07 09:42:38","7.5230813","-37.665367","439.8553","37796.637","40011.004","25.873095","26.45738","1.0172738","26.007154","4.7147627","62.14502","87.63609","0.0079586","22.102413","0.009","89","767.6374"
"2024-09-07 10:12:38","7.624361","-43.60676","420.43848","38690.418","40912.727","26.522635","25.846193","1.0177506","26.593273","5.4308944","71.92505","101.4189","0.008982798","22.156109","0.018","89","767.6374"
"2024-09-07 10:42:38","7.6812477","-46.94462","411.22595","38818.406","41024.438","26.60385","25.760975","1.0178044","26.665884","5.8121777","77.050606","108.64121","0.011902055","22.18463","0.018","89","767.6374"
"2024-09-07 11:12:38","7.695117","-47.76478","412.31793","38992.523","41170.406","26.710266","25.645943","1.0178725","26.760765","5.825364","77.337","109.03686","0.0069123725","22.230406","0.018","89","767.6374"
"2024-09-07 11:42:38","7.735854","-50.168037","410.05298","39050.48","41155.266","26.701822","25.60788","1.0178413","26.750923","6.216867","82.667435","116.5346","0.011165921","22.322382","0.009","89","767.6374"
"2024-09-07 12:12:38","7.793928","-53.58219","407.11084","39563.633","41652.805","27.062176","25.275738","1.0180998","27.074324","6.546535","87.31452","123.07504","0.011633396","22.373987","0.018","89","767.6374"
"2024-09-07 12:42:38","7.810317","-54.545403","407.91675","39521.285","41598.26","27.02311","25.30282","1.018067","27.03887","6.7141905","89.54947","126.22283","0.011299765","22.385897","0.018","89","767.6374"
"2024-09-07 13:12:38","7.8119497","-54.64554","411.05432","39790.855","41862.074","27.21433","25.131403","1.0182052","27.210348","6.6838093","89.281296","125.839935","0.008605182","22.409569","0.018","89","767.6374"
"2024-09-07 13:42:38","7.816033","-54.883957","411.16876","39566.21","41630.42","27.046824","25.27409","1.01808","27.059774","6.698146","89.37669","125.97557","0.0144102555","22.40397","0.018","89","767.6374"
"2024-09-07 14:12:38","7.7890162","-53.29609","421.62103","39720.64","41809.152","27.175407","25.175827","1.0181825","27.17595","6.462737","86.27","121.600586","0.011494566","22.384636","0.018","89","767.6374"
"2024-09-07 14:42:38","7.675124","-46.6156","430.62372","39544.86","41633.203","27.048016","25.287737","1.018089","27.06158","5.375839","71.69411","101.05715","0.015706142","22.373793","0.018","89","767.6374"
"2024-09-07 15:12:38","7.7486916","-50.930977","430.83826","39679.812","41768.17","27.145735","25.201733","1.0181607","27.149311","5.8892636","78.59792","110.78695","0.010497283","22.38226","0.018","89","767.6374"
"2024-09-07 15:42:38","7.7453923","-50.735474","428.1632","39519.15","41609","27.030443","25.30419","1.0180768","27.04585","5.98184","79.76298","112.431366","0.012738211","22.37037","0.018","89","767.6374"
"2024-09-07 16:12:38","7.7363257","-50.206184","425.636","39617.684","41701.05","27.097298","25.241253","1.0181235","27.105682","6.0895233","81.25084","114.52598","0.014256336","22.384315","0.018","89","767.6374"
"2024-09-07 16:42:38","7.709842","-48.656464","425.31653","39484.04","41543.727","26.984236","25.326689","1.0180326","27.003424","5.646246","75.31376","106.15394","0.012099458","22.404251","0.018","89","767.6374"
"2024-09-07 17:12:38","7.648259","-45.042038","425.9698","39340.78","41408.71","26.886284","25.418915","1.0179636","26.91566","5.533638","73.74483","103.945786","0.012312908","22.38537","0","89","767.6374"
"2024-09-07 17:42:38","7.609341","-42.74845","426.69458","38889.09","40998.25","26.58826","25.714153","1.0177597","26.648863","5.104087","67.8064","95.58778","0.011710154","22.306538","0.018","89","767.6374"
"2024-09-07 18:12:38","7.5734925","-40.626526","429.1026","38601.72","40816.332","26.453327","25.905582","1.0176973","26.530617","5.1307707","67.92677","95.78059","0.01299444","22.159264","0.018","89","767.6374"
"2024-09-07 18:42:38","7.5052843","-36.621094","430.89075","38127.273","40371.76","26.131763","26.227943","1.0174729","26.241646","4.7148433","62.224796","87.75048","0.01071858","22.089241","0.009","89","767.6374"
"2024-09-07 19:12:38","7.5061026","-36.65924","434.5385","37445.23","39712.797","25.656845","26.705671","1.0171348","25.813318","4.4528346","58.52124","82.53819","0.010164551","22.010519","0.009","89","767.6374"
"2024-09-07 19:42:38","7.4412427","-32.84931","434.02832","36139.938","38407.473","24.721134","27.67022","1.0164541","24.964857","4.155064","54.210945","76.4715","0.010108687","21.908958","0.009","89","767.6374"
"2024-09-07 20:12:38","7.413088","-31.194687","433.71362","35983.125","38286.844","24.633652","27.790804","1.0164037","24.886448","3.806531","49.584846","69.95242","0.0069242488","21.84974","0.009","89","767.6374"
"2024-09-07 20:42:38","7.252199","-21.762848","440.3083","33774.53","36078.242","23.061785","29.608109","1.0152656","23.45086","3.058338","39.336407","55.511395","0.008187557","21.656902","0","89","767.6374"
"2024-09-07 21:12:38","7.207963","-19.164085","443.031","32284.596","34606.824","22.021425","30.974524","1.014523","22.494436","2.2116137","28.185307","39.785686","0.0075996364","21.486748","0.009","89","767.6374"
"2024-09-07 21:42:38","7.2160993","-19.626617","441.74353","30412.146","32731.768","20.70539","32.8816","1.0135784","21.27565","2.241349","28.242298","39.87841","0.00865888","21.289654","0.009","89","767.6374"
"2024-09-07 22:12:38","7.6845145","-47.121048","421.00592","38694.5","40971.22","26.562967","25.843466","1.0177987","26.631292","5.5788145","73.81399","104.09353","0.015139809","22.090645","0.018","89","767.6374"
"2024-09-07 22:42:38","7.6906543","-47.473907","420.47662","38513.58","40814.746","26.449173","25.964869","1.017724","26.529585","5.6945157","75.23711","106.107735","0.013478721","22.048124","0.009","89","767.6374"
"2024-09-07 23:12:38","7.7204113","-49.21913","417.19122","38946.31","41262.246","26.771824","25.676374","1.0179646","26.82046","5.995088","79.376236","111.94279","0.013782108","22.0614","0.018","89","767.6374"
"2024-09-07 23:42:38","7.7714477","-52.21367","411.617","39218.867","41527.32","26.96377","25.497932","1.0181023","26.99276","6.2838573","83.33504","117.52042","0.017055038","22.089594","0.009","89","767.6374"
"2024-09-08 00:12:38","7.7681537","-52.027702","412.54205","39394.2","41679.426","27.074667","25.384447","1.0181754","27.091627","6.302902","83.70151","118.029594","0.010656921","22.129389","0.018","89","767.6374"
"2024-09-08 00:42:38","7.771995","-52.251816","415.1313","39251.766","41533.316","26.969051","25.47656","1.018097","26.996656","6.3641024","84.45404","119.091835","0.013907449","22.123924","0.018","89","767.6374"
"2024-09-08 01:12:38","7.7911124","-53.367615","414.30157","39410.062","41720.7","27.103647","25.37423","1.0182052","27.118454","6.423321","85.27039","120.24759","0.012178138","22.10034","0.018","89","767.6374"
"2024-09-08 01:42:38","7.780437","-52.73819","417.56793","39276.71","41598.37","27.014713","25.46038","1.0181439","27.03894","6.2630606","83.06631","117.14368","0.017957658","22.077942","0.009","89","767.6374"
"2024-09-08 02:12:38","7.780306","-52.719116","423.1183","39322.402","41700.637","27.086727","25.430796","1.0182155","27.105413","6.1734056","81.81712","115.39397","0.014150312","22.014076","0.018","89","767.6374"
"2024-09-08 02:42:38","7.7229714","-49.357414","437.56647","39177.41","41565.742","26.988737","25.524914","1.0181475","27.017733","5.6104884","74.28419","104.77341","0.018144833","21.991669","0.009","89","767.6374"
"2024-09-08 03:12:38","7.438121","-32.672882","452.28644","39265.918","41681.04","27.071218","25.467379","1.0182166","27.092674","3.157137","41.802105","58.96179","0.010457965","21.96634","0.009","89","767.6374"
"2024-09-08 03:42:38","7.671479","-46.32473","445.4724","39086.633","41561.457","26.982529","25.584194","1.018172","27.014946","4.3979707","58.11299","81.979324","0.015883189","21.8824","0","89","767.6374"
"2024-09-08 04:12:38","7.5882015","-41.441917","443.86072","39173.254","41699.54","27.080591","25.527622","1.0182607","27.1047","4.6402426","61.289078","86.46731","0.010116439","21.828114","0.018","89","767.6374"
"2024-09-08 04:42:38","7.5913944","-41.618347","441.24286","38911.17","41482.945","26.9222","25.69956","1.0181606","26.963915","4.398525","57.96498","81.787315","0.008229086","21.754139","0.009","89","767.6374"
"2024-09-08 05:12:38","7.523224","-37.617683","443.47925","38830.023","41473.113","26.912457","25.753267","1.0181773","26.957525","4.3733788","57.535244","81.192696","0.006803893","21.663342","0","89","767.6374"
"2024-09-08 05:42:38","7.528618","-37.908554","442.22516","38055.242","40805.203","26.425999","26.277588","1.0178596","26.523382","4.2850404","56.017113","79.07427","0.013350068","21.471601","0.009","89","767.6374"
"2024-09-08 06:12:38","7.468627","-34.360886","441.61957","36422.977","39335.19","25.362223","27.455196","1.0171446","25.567875","4.0262957","51.975803","73.40921","0.0081718955","21.123777","0.009","89","767.6374"
"2024-09-08 06:42:38","7.3769846","-28.972626","441.78644","33787.867","36775.434","23.531662","29.596422","1.0158542","23.904032","3.3252194","42.172047","59.596897","0.007166268","20.746696","0.009","89","767.6374"
"2024-09-08 07:12:38","7.33908","-26.717186","443.9179","31285.375","34405.117","21.850119","31.963818","1.014703","22.363327","3.2900782","40.935684","57.892242","0.0050490485","20.252531","0.009","89","767.6374"
"2024-09-08 07:42:38","7.291891","-23.927689","444.0133","28540.205","31730.812","19.974745","35.038292","1.0134063","20.625029","3.181335","38.765774","54.864548","0.0065388544","19.73548","0","89","767.6374"
"2024-09-08 08:12:38","7.2733607","-22.835732","446.4356","26927.854","30061.469","18.81848","37.13627","1.0125751","19.539953","3.4616213","41.739258","59.089035","0.0055008116","19.542397","0","89","767.6374"
"2024-09-08 08:42:38","7.2763863","-23.002625","443.23602","24700.365","27641.05","17.160843","40.48523","1.0113446","17.966682","3.7913187","45.170288","63.956364","0.005465009","19.429932","0","89","767.6374"
"2024-09-08 09:12:38","7.3148575","-25.24376","443.94177","24086.342","26902.451","16.661007","41.517303","1.010945","17.486593","3.9055994","46.474297","65.79442","0.0025317525","19.519451","0","89","767.6374"
"2024-09-08 09:42:38","7.313881","-25.21038","444.1897","25625.932","28457.611","17.724876","39.022972","1.0116884","18.497448","4.5516415","54.787907","77.53431","0.006069441","19.790304","0","89","767.6374"
"2024-09-08 10:12:38","7.65972","-45.571327","428.3921","38214.11","40983.465","26.55392","26.168344","1.0179589","26.639254","5.403786","70.68292","99.7781","0.009011995","21.462175","0","89","767.6374"
"2024-09-08 10:42:38","7.752405","-51.016808","417.9923","38054.66","40681.008","26.341019","26.27799","1.0177561","26.442656","6.2842116","82.33357","116.19565","0.0097339675","21.61992","0.009","89","767.6374"
"2024-09-08 11:12:38","7.792322","-53.40576","412.96643","38985.168","41422.26","26.883205","25.650782","1.0180869","26.92447","6.688074","88.38185","124.671776","0.008075329","21.919613","0.009","89","767.6374"
"2024-09-08 11:42:38","7.8165755","-54.84581","409.00867","39157.363","41514.44","26.952734","25.537981","1.0181106","26.984388","6.9496355","92.05482","129.8303","0.011751236","22.027367","0.009","89","767.6374"
"2024-09-08 12:12:38","7.83616","-56.004524","404.19263","39463.594","41787.11","27.151278","25.339811","1.0182443","27.161621","7.1326017","94.69264","133.53726","0.008601805","22.088812","0.018","89","767.6374"
"2024-09-08 12:42:38","7.8448462","-56.50997","401.0503","39394.06","41728.5","27.108452","25.384539","1.0182167","27.123526","7.165933","95.08099","134.08879","0.015019961","22.071016","0.018","89","767.6374"
"2024-09-08 13:12:38","7.8309474","-55.685043","402.023","39511.215","41900.934","27.23137","25.309269","1.0183251","27.235607","7.136618","94.6623","133.5107","0.009829793","22.014","0.018","89","767.6374"
"2024-09-08 13:42:38","7.8477836","-56.667328","401.63202","39363.523","41760.92","27.129688","25.40423","1.0182533","27.144598","7.1827564","95.18418","134.251","0.013211895","21.994362","0.009","89","767.6374"
"2024-09-08 14:12:38","7.8470325","-56.624413","404.93646","39491.098","41891.535","27.22418","25.322163","1.0183235","27.229498","7.131935","94.57208","133.38647","0.011048691","21.999931","0.018","89","767.6374"
"2024-09-08 14:42:38","7.8518085","-56.905746","410.37244","39462.664","41854.125","27.197397","25.340408","1.0183009","27.205181","7.082118","93.91143","132.45285","0.010632902","22.008482","0.018","89","767.6374"
"2024-09-08 15:12:38","7.7782183","-52.599907","423.59515","39554.207","41931.867","27.25421","25.281761","1.0183377","27.255714","6.420558","85.20208","120.16473","0.008404387","22.031261","0.009","89","767.6374"
"2024-09-08 15:42:38","7.7088804","-48.54679","431.5345","39560.617","41897.098","27.230484","25.277664","1.0183066","27.233114","5.941241","78.900406","111.268326","0.009604774","22.080256","0.009","88","767.6374"
"2024-09-08 16:12:38","7.8280287","-55.561066","426.35602","39775.848","41969.28","27.287806","25.140884","1.0183003","27.280033","6.7595077","90.094505","127.016624","0.004241198","22.263725","0.018","88","767.6374"
"2024-09-08 16:42:38","7.8057895","-54.278374","420.55768","39729.535","41824.51","27.18631","25.17019","1.0181928","27.185932","6.9321356","92.52993","130.4257","0.007262492","22.3775","0.018","88","767.6374"
"2024-09-08 17:12:38","7.7703276","-52.218437","418.21643","39809.75","41815.918","27.183094","25.119474","1.0181601","27.180347","6.734108","90.063736","126.92624","0.011663631","22.488161","0.018","88","767.6374"
"2024-09-08 17:42:38","7.7785044","-52.70958","415.2171","39689.414","41635.8","27.054678","25.195635","1.0180454","27.06327","6.8588743","91.76991","129.31691","0.010375397","22.552464","0.018","88","767.6374"
"2024-09-08 18:12:38","7.7854757","-53.133965","411.66467","39703.73","41579.54","27.016289","25.18655","1.0179931","27.026701","6.811877","91.2608","128.58112","0.006597595","22.638025","0.018","88","767.6374"
"2024-09-08 18:42:38","7.7493057","-51.021576","412.4181","39290.95","41097.383","26.66991","25.451155","1.0177145","26.713299","6.4397836","86.19643","121.43338","0.0063057602","22.698694","0.018","88","767.6374"
"2024-09-08 19:12:38","7.661908","-45.88604","417.06244","38340.477","40129.016","25.972137","26.082096","1.0171963","26.08386","5.0978975","67.92079","95.691864","0.008533949","22.666508","0.018","88","767.6374"
"2024-09-08 19:42:38","7.645552","-44.898987","416.8288","36148.047","37969.34","24.422775","27.664011","1.0160742","24.68007","5.3364725","70.238594","98.986725","0.009159949","22.488613","0.018","88","767.6374"
"2024-09-08 20:12:38","7.562041","-39.97326","418.84583","34813.17","36713.086","23.525528","28.72476","1.0154494","23.863506","5.0900793","66.40911","93.62047","0.0074317358","22.290556","0.009","88","767.6374"
"2024-09-08 20:42:38","7.5774736","-40.864944","422.9228","34271.008","36209.977","23.16718","29.179182","1.0152038","23.536486","4.6411767","60.32326","85.05404","0.0065284004","22.196444","0.018","88","767.6374"
"2024-09-08 21:12:38","7.417143","-31.433105","427.5052","32512.293","34586.684","22.015448","30.757597","1.0144222","22.481344","4.143318","53.16495","75.00189","0.007896323","21.859869","0.009","88","767.6374"
"2024-09-08 21:42:38","7.453917","-33.545494","432.5406","30512.363","32694.066","20.68361","32.7736","1.0135069","21.251144","4.037912","51.078094","72.09838","0.005493535","21.506239","0.009","88","767.6374"
"2024-09-08 22:12:38","7.412395","-31.085014","433.35596","28128.613","30332.816","19.040024","35.550987","1.0123434","19.716331","4.2531147","52.9794","74.81839","0.0025985944","21.195429","0.009","88","767.6374"
"2024-09-08 22:42:38","7.4309497","-32.18174","440.5467","30010.48","32282.916","20.393396","33.321693","1.0133363","20.983896","4.4583673","56.101585","79.212944","0.003050014","21.31459","0.009","88","767.6374"
"2024-09-08 23:12:38","7.6737795","-46.434402","422.22186","38895.61","41491.95","26.927809","25.709843","1.0181729","26.969767","5.4622135","71.9452","101.517975","0.010027548","21.723845","0.009","88","767.6374"
"2024-09-08 23:42:38","7.6906114","-47.41192","417.3152","38850.996","41482.805","26.919884","25.739367","1.0181789","26.963823","5.861686","77.13956","108.85534","0.010239966","21.678358","0.009","88","767.6374"
"2024-09-09 00:12:38","7.7567205","-51.250458","409.83838","38897.066","41673.363","27.052347","25.70888","1.0183234","27.087687","6.3085394","82.83327","116.92075","0.011601673","21.51202","0.009","88","767.6374"
"2024-09-09 00:42:38","7.7709804","-52.080154","406.64832","38954.04","41753.906","27.109756","25.671278","1.0183729","27.140038","6.3881106","83.87128","118.39018","0.010332555","21.489193","0","88","767.6374"
"2024-09-09 01:12:38","7.7543015","-51.10264","405.52777","39144.99","41970.516","27.265656","25.546055","1.0184947","27.280836","6.341398","83.31277","117.60435","0.007980546","21.475304","0.009","88","767.6374"
"2024-09-09 01:42:38","7.758566","-51.341057","409.4378","38938.965","41803.082","27.142904","25.681217","1.0184182","27.172003","6.260691","82.09997","115.903725","0.010829724","21.412851","0.009","88","767.6374"
"2024-09-09 02:12:38","7.757817","-51.279068","408.90857","38943.336","41897.613","27.207876","25.678335","1.018495","27.233448","6.201337","81.19748","114.648346","0.012802854","21.30828","0.009","88","767.6374"
"2024-09-09 02:42:38","7.7570963","-51.221848","413.00458","38767.574","41783.074","27.122534","25.794752","1.018453","27.158998","6.0789676","79.42929","112.166855","0.009249859","21.221447","0.009","88","767.6374"
"2024-09-09 03:12:38","7.7340164","-49.86286","420.4671","38791.31","41864.105","27.17895","25.77897","1.0185126","27.21167","5.8851695","76.83208","108.50993","0.015518181","21.157103","0","88","767.6374"
"2024-09-09 03:42:38","7.6644883","-45.79544","426.6421","38599.844","41696.965","27.056978","25.906841","1.0184321","27.103027","5.157504","67.22749","94.952126","0.009516081","21.111156","0.009","88","767.6374"
"2024-09-09 04:12:38","7.607232","-42.448044","439.6264","38666.086","41794.17","27.126106","25.862457","1.0184923","27.166212","3.6719306","47.85648","67.59558","0.011906669","21.081411","0.009","88","767.6374"
"2024-09-09 04:42:38","7.5804024","-40.869713","443.02625","38558.75","41752.31","27.09317","25.93445","1.0184897","27.139002","4.3757076","56.927876","80.41923","0.012296023","20.995382","0","88","767.6374"
"2024-09-09 05:12:38","7.5890703","-41.37039","440.3178","38634.113","41865.99","27.173927","25.88386","1.0185606","27.212893","4.6157293","60.038223","84.817856","0.006344437","20.95834","0.009","88","767.6374"
"2024-09-09 05:42:38","7.5444517","-38.719177","441.21423","38084.22","41579.49","26.955656","26.257595","1.0184878","27.026667","4.2139745","54.380997","76.86748","0.008356886","20.598831","0","88","767.6374"
"2024-09-09 06:12:38","7.513838","-36.916733","442.99286","38011.96","41625.246","26.983744","26.307508","1.0185459","27.05641","4.317104","55.573177","78.569435","0.0057047955","20.455227","0.009","88","767.6374"
"2024-09-09 06:42:38","7.4945183","-35.762787","441.4336","37492.625","41257.75","26.711445","26.671911","1.0183983","26.81754","4.041597","51.71897","73.14549","0.006087881","20.222061","0","88","767.6374"
"2024-09-09 07:12:38","7.4325614","-32.12452","444.39","37051.656","41021.254","26.531534","26.989347","1.0183342","26.663816","3.7791884","48.050488","67.98572","0.004944164","19.933542","0","88","767.6374"
"2024-09-09 07:42:38","7.427631","-31.805038","443.52692","36149.39","40279.195","25.989222","27.662983","1.0179968","26.181479","3.5535638","44.78319","63.39022","0.0041321157","19.631966","0","88","767.6374"
"2024-09-09 08:12:38","7.4182568","-31.237602","444.0467","35205.793","39407.13","25.359043","28.404417","1.0175701","25.614634","3.5802698","44.77064","63.39156","0","19.418137","0","88","767.6374"
"2024-09-09 08:42:38","7.4555893","-33.397675","440.4084","33942.953","38044.78","24.388466","29.461197","1.0168476","24.729109","4.136865","51.372448","72.74558","0.004635018","19.355194","0","88","767.6374"
"2024-09-09 09:12:38","7.34989","-27.265549","444.7381","33548.453","37579.805","24.060013","29.807634","1.0165912","24.426874","2.9663951","36.785297","52.087482","0.0033630556","19.383537","0","88","767.6374"
"2024-09-09 09:42:38","7.4061813","-30.54142","438.05762","32167.205","35970.38","22.926748","31.087563","1.015711","23.380747","4.540356","56.012165","79.30348","0.0028034053","19.46436","0","88","767.6374"
"2024-09-09 10:12:38","7.396385","-29.988289","437.0467","31775.88","35417.324","22.542513","31.47041","1.0153826","23.021261","3.91959","48.38402","68.488625","0.0036764466","19.616999","0","88","767.6374"
"2024-09-09 10:42:38","7.6344056","-43.945312","427.9439","37559.72","41104.066","26.609953","26.624268","1.0182544","26.717644","4.973383","63.916264","90.360855","0.0054385527","20.485413","0","88","767.6374"
"2024-09-09 11:12:38","7.7009625","-47.855377","417.9494","37680.492","41066.613","26.589544","26.53893","1.0181884","26.693298","6.083436","78.45928","110.88808","0.0058452007","20.683016","0","88","767.6374"
"2024-09-09 11:42:38","7.8171735","-54.688454","401.4508","38284.473","41457.594","26.880756","26.12025","1.0183294","26.947437","7.073814","91.911156","129.83891","0.0096035","20.992725","0","88","767.6374"
"2024-09-09 12:12:38","7.8646784","-57.45411","392.46722","38559.2","41785.8","27.116081","25.934149","1.018517","27.16077","7.3621335","95.72699","135.23672","0.006864225","20.957188","0.009","88","767.6374"
"2024-09-09 12:42:38","7.9135494","-60.315132","384.1178","38650.41","41846.684","27.161388","25.872946","1.01854","27.200346","7.846225","102.13069","144.2738","0.008317264","21.001015","0.009","88","767.6374"
"2024-09-09 13:12:38","7.920724","-60.777664","381.72882","38841.88","41870.35","27.185223","25.745407","1.0185027","27.215729","8.033768","104.99368","148.26979","0.009046618","21.213102","0.009","88","767.6374"
"2024-09-09 13:42:38","7.9633536","-63.300133","379.1587","38934.996","41840.344","27.168299","25.683834","1.0184501","27.196224","8.30455","108.82234","153.64035","0.0123027","21.364456","0.009","88","767.6374"
"2024-09-09 14:12:38","7.9786944","-64.23473","381.28058","39235.13","42012.156","27.297684","25.487364","1.018502","27.307901","8.406653","110.595375","156.10083","0.012597758","21.539234","0","88","767.6374"
