"Location Properties"
"Location Name = GSB, NY"
"Location ID = 527b0ac0-7ed1-4ee1-8380-f7841f066137"
""
"Report Properties"
"Start Time = 2023-07-17 12:17:06"
"Duration = 28.00:10:00"
"Readings = 4034"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005052"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-20_1005052_GSB"
"Log Type = Linear"
"Log File Number = 5"
"Log ID = ea37bc9e-b5db-421c-a91b-002824b79d50"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1024259)","Specific Conductivity (µS/cm) (1024259)","Salinity (PSU) (1024259)","Resistivity (Ω⋅cm) (1024259)","Density (g/cm³) (1024259)","Total Dissolved Solids (ppt) (1024259)","RDO Concentration (mg/L) (1003691)","RDO Saturation (%Sat) (1003691)","Oxygen Partial Pressure (Torr) (1003691)","Chlorophyll-a Fluorescence (RFU) (994333)","pH (pH) (982936)","pH mV (mV) (982936)","ORP (mV) (982936)","Temperature (°C) (1005052)","External Voltage (V) (1005052)","Battery Capacity (%) (1005052)","Barometric Pressure (mm Hg) (1005052)"
"2023-07-18 03:37:06","40503.57","40598.06","26.35729","24.68918","1.016863","26.38874","6.136912","86.15532","118.4931","1.298578","7.811442","-47.36662","233.7439","24.87815","0.045","70","759.4498"
"2023-07-18 03:47:06","40407.9","40461.56","26.25976","24.74763","1.016774","26.30002","6.016558","84.49556","116.1987","1.160746","7.793162","-46.29374","234.2017","24.93057","0.054","70","759.4498"
"2023-07-18 03:57:06","40411.96","40454.98","26.25527","24.74515","1.016767","26.29574","5.913528","83.06637","114.2303","1.181041","7.783855","-45.74537","233.558","24.94432","0.054","70","759.4498"
"2023-07-18 04:07:06","40411.31","40440.01","26.2448","24.74555","1.016753","26.28601","5.925383","83.25471","114.4852","1.427662","7.790095","-46.11731","239.8737","24.96284","0.054","70","759.4498"
"2023-07-18 04:17:06","40418.17","40408.63","26.22306","24.74135","1.016722","26.26561","6.099636","85.76617","117.9275","1.590624","7.805521","-47.0376","242.1411","25.01237","0.054","70","759.4498"
"2023-07-18 04:27:06","40347.06","40339.28","26.173","24.78495","1.016685","26.22053","6.040942","84.91346","116.7555","1.753657","7.801174","-46.78011","241.2804","25.0101","0.045","70","759.4498"
"2023-07-18 04:37:06","40313.61","40315.48","26.15562","24.80552","1.016676","26.20506","5.912699","83.08443","114.2434","1.829009","7.783314","-45.72153","250.2902","24.99756","0.054","70","759.4498"
"2023-07-18 04:47:06","40262.11","40266.21","26.12004","24.83725","1.01665","26.17303","5.86007","82.32416","113.1986","1.577407","7.782072","-45.64762","246.8212","24.99467","0.054","70","759.4498"
"2023-07-18 04:57:06","40243.45","40239.2","26.10076","24.84877","1.016633","26.15548","5.826771","81.86273","112.5618","1.720259","7.785429","-45.84789","233.9013","25.00552","0.054","70","759.4498"
"2023-07-18 05:07:06","40182.55","40178.21","26.05681","24.88642","1.016599","26.11584","5.913824","83.06523","114.2152","1.872411","7.785429","-45.84789","231.2835","25.00565","0.054","70","759.4498"
"2023-07-18 05:17:06","40208.18","40189.52","26.06529","24.87056","1.0166","26.12319","6.134905","86.20263","118.5249","1.47197","7.807826","-47.17588","235.4677","25.0243","0.054","70","759.4498"
"2023-07-18 05:27:06","40188.92","40173.29","26.05351","24.88248","1.016593","26.11264","6.061418","85.1585","117.0902","1.485228","7.796392","-46.49878","228.5011","25.02037","0.054","70","759.4498"
"2023-07-18 05:37:06","40207.47","40189.49","26.06525","24.871","1.0166","26.12317","6.020362","84.59178","116.3103","1.646402","7.793926","-46.35334","233.7797","25.02342","0.054","70","759.4498"
"2023-07-18 05:47:06","40097.64","40099.89","26.00021","24.93913","1.016559","26.06493","5.903646","82.88311","113.9667","1.496613","7.784967","-45.81928","227.4211","24.99706","0.054","70","759.4498"
"2023-07-18 05:57:06","39931.49","39935.9","25.88205","25.04289","1.016471","25.95834","6.011219","84.33248","115.9603","1.479832","7.787957","-45.99571","236.2545","24.99422","0.045","70","759.4498"
"2023-07-18 06:07:06","39887.49","39884.63","25.8453","25.07052","1.016441","25.92501","6.20259","87.01334","119.6443","1.369875","7.800546","-46.74196","234.7286","25.00376","0.063","70","759.4498"
"2023-07-18 06:17:06","39911.59","39881.41","25.84362","25.05538","1.016429","25.92292","6.295111","88.36557","121.4953","1.546564","7.80984","-47.29748","238.3526","25.03962","0.054","70","759.4498"
"2023-07-18 06:27:06","39860.93","39828.27","25.80542","25.08722","1.016399","25.88838","6.315887","88.64299","121.8759","1.465221","7.816319","-47.68133","241.7524","25.04294","0.054","70","759.4498"
"2023-07-18 06:37:06","39875.56","39842.41","25.81561","25.07802","1.016407","25.89757","6.183524","86.79128","119.3299","1.502364","7.801488","-46.80395","247.0477","25.04355","0.054","70","759.4498"
"2023-07-18 06:47:06","39839.29","39805.74","25.78922","25.10085","1.016387","25.87373","6.311228","88.57133","121.7771","1.321225","7.812165","-47.43576","240.6605","25.04413","0.054","70","759.4498"
